"","setting","scale_s","scale_t","sill"
"1",0,0.591920156000869,0.63048762304781,1.01895031215184
"2",1,0.602799946701647,0.646693506293838,1.02159365788351
"3",2,0.596431110151485,0.63092295834174,1.0185509406111
"4",3,0.605273363761789,0.621175607743308,1.018644787123
"5",4,0.581753253741786,0.626389868015126,1.01555049953613
"6",0,0.60187459846337,0.618767311546597,0.989447338294084
"7",1,0.586062858686445,0.619619812391021,0.985102906016607
"8",2,0.592304671693803,0.650012890787667,0.994088898195037
"9",3,0.592222646251068,0.632834115930264,0.990447939011731
"10",4,0.596139513405513,0.647131285409777,0.986233746020262
"11",0,0.586576051897541,0.594008897245976,1.00788541270759
"12",1,0.599821005384153,0.600868617808951,1.01683413997496
"13",2,0.595816622236876,0.600233752033174,1.0128690583258
"14",3,0.595413552397236,0.605767590514612,1.00834802545514
"15",4,0.590330720540896,0.610547742138574,1.01338774523473
"16",0,0.619357533832727,0.563890864469294,1.0003630378809
"17",1,0.621479710191537,0.580941419274132,1.00504198107398
"18",2,0.620841358525784,0.571830893449856,1.00988241490764
"19",3,0.612358170952735,0.57767483692747,0.995655056173318
"20",4,0.614733406120009,0.570655793089311,0.995492088274862
"21",0,0.609719359097737,0.625598514126295,1.034553028279
"22",1,0.588406590133823,0.604915194475425,1.03518538875874
"23",2,0.596285001993817,0.618612336587084,1.03525202135565
"24",3,0.605756089733868,0.618408960855038,1.04040894511743
"25",4,0.611860365358321,0.616834499365983,1.04063923075026
"26",0,0.61790584764696,0.63920114103399,0.97961394031833
"27",1,0.615171357651346,0.602466150833873,0.979328868387955
"28",2,0.612423455012729,0.606232708208396,0.978580295467061
"29",3,0.617392667027483,0.630551471134718,0.977749411974132
"30",4,0.606151846613185,0.602188902429025,0.970379980286803
"31",0,0.624222466312339,0.57780887456318,1.01283271419684
"32",1,0.622215390229594,0.569516960047884,1.00293849080468
"33",2,0.621882720989221,0.56199447585499,1.00307899483641
"34",3,0.622536763039192,0.567519473832475,1.01581086700892
"35",4,0.628841114249162,0.571163478574831,1.01766485553686
"36",0,0.568190039718383,0.591735547005529,0.986424608328163
"37",1,0.566947579507219,0.621150066168285,0.997637409174981
"38",2,0.571659482561023,0.604684548205156,0.992824682637503
"39",3,0.559219727398082,0.590529435631063,0.982775824973735
"40",4,0.563876004414566,0.605441104297492,0.996302976682241
"41",0,0.536479362208826,0.583656008754624,0.971554768558365
"42",1,0.532194526500313,0.606247844997789,0.967261937808941
"43",2,0.527562561737258,0.598115578268665,0.961511244728834
"44",3,0.533902569482792,0.580922528706968,0.972944938340496
"45",4,0.537132872954291,0.570885010274717,0.971939355706495
"46",0,0.596814254062578,0.632490642930299,1.00417630235765
"47",1,0.590761932350088,0.641273942333331,1.01076548347414
"48",2,0.595365442802083,0.641541976991198,1.00191486392914
"49",3,0.574398731378919,0.630308319284071,1.00384066001808
"50",4,0.578172212315117,0.62950495343642,0.996872711755748
"51",0,0.582304432979886,0.585250145819084,1.01252792702659
"52",1,0.589156537081158,0.572259223762802,1.00525567642216
"53",2,0.586313186865096,0.581970445578219,1.01169527223499
"54",3,0.598941790830928,0.571734002413842,1.01050059699463
"55",4,0.593493613341024,0.551847984852779,1.00842133585362
"56",0,0.659636115121272,0.581300514148157,1.00312611548004
"57",1,0.657776114035458,0.578660178442021,1.00820150966387
"58",2,0.661715375096367,0.588756822273663,1.00002837734975
"59",3,0.667268554922011,0.582269366203319,1.01190430829888
"60",4,0.6679094464491,0.580303595808262,1.01952333708855
"61",0,0.609512469569519,0.589221082201951,1.02193631648404
"62",1,0.600095963876055,0.567550529608601,1.00987902356298
"63",2,0.601314139434902,0.580135612616995,1.00573608386863
"64",3,0.612696175246899,0.604795429555616,1.0245405061295
"65",4,0.614994513963401,0.586494321768171,1.02605183882291
"66",0,0.618534274727957,0.547504875322753,0.953463418391686
"67",1,0.617475259625945,0.565856793548179,0.965018492119661
"68",2,0.623132287562661,0.563275447687907,0.959831390370981
"69",3,0.61250062112877,0.56457928442132,0.950811800064543
"70",4,0.621049769393825,0.56350487966887,0.957945637617033
"71",0,0.586654717771212,0.553639852657236,1.00289737417787
"72",1,0.581061808672685,0.546907894061153,1.01380386947071
"73",2,0.584697272882157,0.555043278492772,1.00594806004015
"74",3,0.593874479630047,0.557354565686956,1.00513018473917
"75",4,0.593063392080472,0.557125132816649,1.0049569210076
"76",0,0.634761376107084,0.547767287219016,0.999194688038125
"77",1,0.618244505456181,0.536881727408069,1.00200819197039
"78",2,0.626285103583066,0.54956012613269,1.00564640417878
"79",3,0.615632268614688,0.52849803906271,0.993740014555518
"80",4,0.632819471654326,0.533810063486295,0.990872129691317
"81",0,0.587559621855361,0.598300969645093,0.992641726624576
"82",1,0.603239767836841,0.614555295997905,1.00572540681702
"83",2,0.602530100885776,0.585916029328446,1.00559033162172
"84",3,0.59989823062711,0.604412663439354,0.993338692558791
"85",4,0.59388774296497,0.614593950134654,1.00522330580399
"86",0,0.646204919119704,0.642358289316734,1.0291960705996
"87",1,0.63091062645365,0.648176250229361,1.0233446143055
"88",2,0.641125296099749,0.669082700922659,1.03110143773302
"89",3,0.645019241869565,0.629311959258937,1.03305798146463
"90",4,0.65296509544654,0.628428531271118,1.04080868862167
"91",0,0.591382537953443,0.606011117404902,0.994896995009898
"92",1,0.592267730084405,0.603358517666117,0.987758394398562
"93",2,0.589016182001916,0.600821892981024,0.993670690055094
"94",3,0.595499873837569,0.608715408653799,0.99870111977932
"95",4,0.575314205479841,0.610271186979989,0.997266134523097
"96",0,0.62649589638104,0.511482385089862,1.03102902637854
