"","setting","scale_s","scale_t","sill"
"1",0,0.35628441143746,0.348590151385133,1.00965772705991
"2",1,0.370450133220126,0.355807716090654,1.03165265280111
"3",2,0.653019966465768,0.0600221107958903,0.672319967328211
"4",3,0.361924883440771,0.321891953116497,1.0276159052615
"5",4,0.33662035649387,0.33247705047344,1.02617470270364
"6",0,0.388504069167901,0.414027504848038,0.977781430187083
"7",1,0.388040341605903,0.474204103758418,0.996511108843589
"8",2,0.381236171545365,0.472621355434386,0.966494926470718
"9",3,0.379188956603949,0.434141216669816,0.98014702487679
"10",4,0.391400944365384,0.447034636027089,0.982201339389744
"11",0,0.421588587453685,0.368815023866736,1.00182944824081
"12",1,0.394129984624977,0.302201238369127,0.958271959598766
"13",2,0.400543015087106,0.242388621798724,0.992714213522946
"14",3,0.406821885853522,0.248982930144479,0.973427940062888
"15",4,0.407952876212477,0.28772530833983,0.986667220266103
"16",0,0.413571033741748,0.467893476974961,1.01546470493874
"17",1,0.397740467243215,0.348517285547123,1.02528263744343
"18",2,0.426122704495339,0.469382035042358,1.01608884480891
"19",3,0.404632172780247,0.454179454475572,1.01221119783875
"20",4,0.427306634918273,0.468616164135528,1.02632674067081
"21",0,0.404341148475587,0.401937128660203,1.04110932196805
"22",1,0.389485046330087,0.319315715099847,1.00850339086111
"23",2,0.407780075850063,0.425404887507168,1.03583965330653
"24",3,0.386571221543607,0.384158321987578,1.017866452776
"25",4,0.404936175766816,0.430925385745153,1.02196422310979
"26",0,0.401946600270488,0.402949865871954,0.958822148195083
"27",1,0.433615568959199,0.443029142191625,0.938879795014571
"28",2,0.395718794573816,0.429596410611766,0.975951600235767
"29",3,0.402558543709902,0.437102566704028,0.923831739476357
"30",4,0.397346536365874,0.413568887723382,0.937532568765651
"31",0,0.394059351893064,0.353754709236676,0.991741644922122
"32",1,0.380162980077204,0.331824827289977,1.01788424171932
"33",2,0.373547856956883,0.336928367781246,0.984251264999155
"34",3,0.39973292674361,0.382241751310161,1.01929888161437
"35",4,0.387289156748031,0.355655194519806,0.995033247739495
"36",0,0.433704354476244,0.452225880025274,1.0179722315518
"37",1,0.485702841883128,0.45603330150856,1.02388593200002
"38",2,0.454869610096466,0.443553325149011,1.06131250949728
"39",3,0.432899262128363,0.443281633408635,1.04069203686973
"40",4,0.446297992551595,0.431541925732763,1.05623090745231
"41",0,0.407697217197987,0.453080066025952,0.980229251296552
"42",1,0.399489577696357,0.37647089528888,0.941665267196361
"43",2,0.410376109517582,0.451186072686547,0.987621263637564
"44",3,0.39910252123231,0.406651218555154,0.960354197647776
"45",4,0.410174923890169,0.42807548390335,0.972166552758664
"46",0,0.397530352788517,0.410614411493449,1.01003844513454
"47",1,0.385989756805587,0.378969203469054,0.994476485626013
"48",2,0.393425900828276,0.427083208719238,0.997059589799619
"49",3,0.367568396780816,0.370067528644196,1.00197420782669
"50",4,0.391125220472241,0.44078542590836,1.0012656381898
