"","setting","scale_s","scale_t","sill"
"1",0,0.939286845868421,0.861917166494432,0.985614834934111
"2",1,1.06511474662569,0.935491777470357,0.942798243608206
"3",2,0.878513252929553,0.734733431117781,0.938593734585886
"4",3,0.970738769250242,0.902064725932386,0.965537478337705
"5",4,0.930759650246558,0.881157447397852,0.954785414948646
"6",0,0.998918738147087,1.11182036070551,0.973018391105196
"7",1,1.06352104530738,0.88230910084759,0.943196749366533
"8",2,1.18811344077096,1.25137240798265,1.09956556683022
"9",3,0.990760935386605,0.920539884603017,0.964183563899369
"10",4,1.0333041516151,0.9688765959648,0.968641146686222
"11",0,1.04814162221298,1.3955682598748,0.995283191172443
"12",1,0.954235909473985,1.24845275241032,1.06253205353879
"13",2,0.897289148338044,0.948480679404388,1.02766657654999
"14",3,0.958392481847563,1.17229244055311,0.952812311838471
"15",4,0.996419818259599,1.2055437737281,0.999645437162235
"16",0,1.0518699747807,0.958908203872738,0.995345372465286
"17",1,0.934131506949128,1.02252255429829,0.906633896888557
"18",2,0.995902739138682,1.15541150218753,0.983201746993809
"19",3,0.997687454764355,0.893898053553257,0.970301004221725
"20",4,1.05601538010636,1.14611802462305,0.997632559278305
"21",0,1.06888855009037,1.13265831041843,1.02972881163576
"22",1,0.987602398208191,1.21017911837012,0.996109674831068
"23",2,0.909629744578131,1.00960266742657,0.970255739499145
"24",3,1.04324380310254,1.11643467527023,1.02971451817188
"25",4,1.08117089271639,1.15318368323895,1.0287401387304
"26",0,0.942692465828864,1.14572200106525,0.982457433588974
"27",1,0.772056813408377,0.828523140755642,0.946837104668867
"28",2,0.94128044297816,1.00358885671227,0.946203776010999
"29",3,0.88894335150881,0.978376529342159,0.94595423574599
"30",4,0.86950266227728,1.03757786711173,0.971705986009575
"31",0,0.977695685715219,1.12666632421293,0.953892376795817
"32",1,1.05769151783332,1.21739264340655,0.92124753978557
"33",2,1.0548013384055,0.924779559526853,0.901778388861198
"34",3,0.901804739215429,1.07492935857424,0.895657914709308
"35",4,1.05792223304208,1.11700783619799,0.920116293091725
"36",0,1.04697555553335,1.22271405013547,0.974216393230964
"37",1,0.985644535358604,1.12990086167658,1.03707654825365
"38",2,1.08896833279941,1.14165714546505,1.03725947835623
"39",3,1.02201214883377,1.1230116126081,1.02939737133715
"40",4,1.00137648556641,1.09849305495789,0.97781257886844
"41",0,0.942900706397049,0.89944206362231,1.02155388533007
"42",1,0.948011902394914,0.813359425709655,0.9865958503296
"43",2,0.90585893837463,0.871234369227352,0.972226026732078
"44",3,0.994983720197149,0.90297841252072,1.03392323234966
"45",4,0.9917568457116,0.818371478979497,1.01735059052604
"46",0,1.035011946068,1.1070973409005,0.990211706692172
"47",1,0.983696568005587,0.693688197443708,0.936438243731205
"48",2,0.895655896405103,0.961212711509058,1.02822286740718
"49",3,0.996361295614054,0.99028578538012,0.996980509318505
"50",4,1.05733595453315,1.04055616502135,1.02051293490932
"51",0,1.06672382503854,1.0837469851498,0.971256614991845
"52",1,1.03332668734009,0.853938456841169,0.918773439085578
"53",2,0.962845155487906,0.869603050507793,0.942948322758039
"54",3,1.01148255555026,0.954005290619656,0.955109201166291
"55",4,0.969710290579521,0.972279472265384,0.941861011136717
"56",0,0.978723661040399,0.963870639836329,0.907681401734061
"57",1,1.00197950072432,0.923116364323908,0.850537548987866
"58",2,1.21435562547509,1.1184708103612,0.939822890299182
"59",3,0.959505561028692,0.890943659231143,0.880936578555521
"60",4,1.00319020034136,0.975048503232225,0.897275148115591
"61",0,0.969654767127705,0.955972054052427,1.00040116150599
"62",1,0.93576287462725,0.596904214983105,0.973173702664577
"63",2,0.870412540410966,0.697818431680303,0.928287511547345
"64",3,1.0118850998815,0.871847496714975,0.99652480000304
"65",4,0.97258653252524,0.878951200758824,0.997176932019051
"66",0,0.988850921368555,0.95071684700226,0.972931360693003
"67",1,1.25073359743952,1.02410080062357,1.04368441004553
"68",2,1.24526836921143,1.06198165791443,1.05228548307164
"69",3,1.02381289823128,0.941690241388979,0.958796134638302
"70",4,1.0637109834151,0.994873891532575,0.987706484648957
"71",0,0.983253126211671,1.00595957839445,0.925104851650444
"72",1,1.06087533010377,0.992899513422296,0.923144068905759
"73",2,0.988050411232043,0.997969146261657,0.885592990765881
"74",3,1.01596065587264,0.986304938235047,0.926170339257137
"75",4,1.00207277922815,1.0075754211308,0.889089975652179
"76",0,1.06496284039236,1.15298276217474,1.0352036790673
"77",1,1.25069072420494,1.32471992866244,1.05744071029192
"78",2,1.1693822290883,1.40802622495266,1.08121303301208
"79",3,1.08661042486442,1.1578053055107,1.02135969386309
"80",4,1.19344490963093,1.22904257515856,1.07909259605128
"81",0,0.981545333319494,0.922163439645596,0.978934744396872
"82",1,1.12947451777491,1.48223071215616,1.07821869438431
"83",2,0.997984227850061,1.1486863063727,0.979288171459458
"84",3,1.00166370283309,0.952239936103059,0.956407858790458
"85",4,1.00335028244829,1.10035622164507,1.00507012503018
"86",0,0.980756906091464,0.968358221909417,1.01878725604306
