"","setting","scale_s","scale_t","sill"
"1",0,1.22031821432767,0.0471844387574799,0.969920869847995
"2",1,1.32955433612933,0.0982942823191436,0.931893165285274
"3",2,1.17421735185802,0.0053199587481819,0.947539192777636
"4",3,1.25276216340464,0.0918260602039204,0.952223491975103
"5",4,1.17877724375252,0.0957381449599551,0.943113865844716
"6",0,1.24954716046634,0.185389439106666,0.970788144833308
"7",1,1.41946529412987,0.144638292949814,0.972361776384455
"8",2,1.44360511877558,0.314805114257658,1.09013523674085
"9",3,1.27934338098594,0.110856863759967,0.967500079525801
"10",4,1.31230822420637,0.14714613552818,0.979726719378914
"11",0,1.31672768120176,0.477586562739861,0.990812109975616
"12",1,1.26133567524455,0.332601980850619,1.04341823468816
"13",2,1.23816232657832,0.0731989986673029,1.02429986244774
"14",3,1.24157923520703,0.3153068213088,0.945907587685936
"15",4,1.30721117124172,0.327257300065258,0.995309173664871
"16",0,1.3221068536036,0.0875755571760867,0.985942532458415
"17",1,1.10406278599317,0.149330881559168,0.876843457257449
"18",2,1.19827069302694,0.197361368410679,0.952093841956133
"19",3,1.2706799954756,0.0723864648902736,0.961726385150795
"20",4,1.2595897596189,0.207282079848679,0.973652798361698
"21",0,1.31280814401368,0.202849010084299,1.01637368649694
"22",1,1.20639475411648,0.357212915971348,0.970541452203326
"23",2,1.20490003759059,0.154162749434349,0.964685470513751
"24",3,1.31328661365202,0.254149494337057,1.01115113984401
"25",4,1.32803399172162,0.277684603364345,1.01945587023832
"26",0,1.16529488680745,0.232597352113463,0.968671517409219
"27",1,1.02622717796083,0.000605779286827892,0.906251141028606
"28",2,1.17697201884356,0.0851130731772538,0.928703918654698
"29",3,1.14217963090364,0.10760011763615,0.919252267648509
"30",4,1.09873619622125,0.095062030352648,0.938684658468495
"31",0,1.22574944036256,0.148005163230971,0.943676381082141
"32",1,1.29353782995837,0.308529977602395,0.898720615710671
"33",2,1.31052739186992,0.129495086612717,0.909173668069962
"34",3,1.1419115230885,0.213831008403147,0.879012942869279
"35",4,1.30024207123746,0.237493755443116,0.911407300475689
"36",0,1.29084595212139,0.3294308706706,0.960730329837067
"37",1,1.12181949060783,0.229673219925582,0.9895567732797
"38",2,1.29899566399645,0.236976861460632,0.992589896972523
"39",3,1.25905926946906,0.252557884439913,1.00450825636494
"40",4,1.18781382627239,0.217321780810765,0.944271890901061
"41",0,1.33617058188101,0.20153316601295,1.03648942037804
"42",1,1.34678735963338,0.134779162167159,1.01961629200422
"43",2,1.27821934755808,0.144884799105295,0.98893947856012
"44",3,1.40058882381217,0.163102698733753,1.05638028464496
"45",4,1.41472955290807,0.104364908633579,1.0473246186876
"46",0,1.4137806978092,0.384724505994527,1.01382490708483
"47",1,1.3454134376699,0.000560872613374318,0.954775553558683
"48",2,1.29445334579214,0.0930397066894992,1.03136881695047
"49",3,1.36358066239002,0.216237524762808,1.01595700903289
"50",4,1.43209868975556,0.207442274755335,1.03591631107663
"51",0,1.41755592815609,0.371328508480166,0.988692895693698
"52",1,1.28955865068428,0.116653280839091,0.940768083504619
"53",2,1.25549483728746,0.0953151499302973,0.973501472018154
"54",3,1.29710440725277,0.20281083939906,0.983357483627064
"55",4,1.19133613723789,0.147471549937814,0.933170977428474
"56",0,1.35635808494254,0.26457301348798,0.924896117894326
"57",1,1.37926882778555,0.267623959268052,0.921100579564876
"58",2,1.6646865760837,0.443140922471081,0.989252593851455
"59",3,1.30763959579179,0.192519545689095,0.916457869846484
"60",4,1.34065559636091,0.261496463207161,0.925202411290589
"61",0,1.22214067688436,0.159704076485856,0.99607951149679
"62",1,1.24165214782853,0.00028732306684725,0.98287995637502
"63",2,1.15097905752317,0.0367065096239917,0.953043101239823
"64",3,1.26779620046926,0.116786288256656,0.988600996244102
"65",4,1.23787048216625,0.0786575926312837,0.990273451880132
"66",0,1.24178982294069,0.10615164969169,0.965723077056215
"67",1,1.57617864602209,0.170050596331166,1.0602542100713
"68",2,1.53439056251268,0.218581135527438,1.08701311488394
"69",3,1.27168204355488,0.108721499177391,0.955082199026641
"70",4,1.31530115574555,0.125651128319194,0.993714185074425
"71",0,1.2136722393776,0.154581668293269,0.908805437111
"72",1,1.39034022364303,0.273397711006357,0.959054168621244
"73",2,1.19117535958276,0.145858052964043,0.867164753775493
"74",3,1.2609022785749,0.169441019927896,0.921722691200255
"75",4,1.26697070581596,0.237821025709896,0.892046288290046
"76",0,1.3396227039497,0.226245233170175,1.02071689935981
"77",1,1.57072923953272,0.39646473229712,1.04109912946088
"78",2,1.35564735083006,0.410699304645286,1.04092611192571
"79",3,1.36397769208325,0.274152171451795,1.00588776333905
"80",4,1.49695413330411,0.306965545421112,1.09464313493446
"81",0,1.24086861570779,0.0298959741443712,0.964244327135893
"82",1,1.32050229100721,0.394993895402066,0.988261269527201
"83",2,1.244502983833,0.22542008472894,0.917915101787931
"84",3,1.26399432523126,0.0899114644666789,0.935304161171029
"85",4,1.26963974577279,0.149720017418503,0.968660365570892
"86",0,1.26304174140745,0.218777002180611,1.02201931771295
"87",1,1.15544795126654,0.0476593666682962,1.01193564777631
"88",2,1.18107998793238,0.149650119619766,0.988343489747461
"89",3,1.35592536843217,0.208066585016771,1.05238164617386
"90",4,1.26569378301456,0.177871874992489,0.99991804828953
"91",0,1.17452702214445,0.130218864443881,0.957454272209476
"92",1,1.14371788997584,0.105018424311682,0.950146341548876
"93",2,1.28685623226817,0.144955841481128,1.00265465515082
"94",3,1.27129213295305,0.173008178000978,0.966858452340407
"95",4,1.19248275915668,0.0932965825422933,0.948360600560876
"96",0,1.22815387869345,0.162513664562454,0.977406163291137
"97",1,1.33691871532087,0.364409870327313,1.01309497088331
"98",2,1.35719732019249,0.206912565569469,1.10048481870874
"99",3,1.22251730474415,0.215678604044948,1.01411468220099
"100",4,1.20368874801662,0.224805656498966,0.982221214109524
"101",0,1.3485887902556,0.222282100086615,1.00147044146652
"102",1,1.06859297336626,0.151088270288706,0.932624279703457
"103",2,1.04150210621688,0.137685550366379,0.934388760994163
"104",3,1.29286260183624,0.274190337765061,0.966176126514835
"105",4,1.28357182755707,0.316259833225993,0.976530792660748
"106",0,1.24452741986607,0.356178225556295,0.93448558577751
"107",1,1.27841919716431,0.179268959750437,0.92645635859836
"108",2,1.18839065266793,0.200280599507049,0.881568717535627
"109",3,1.21802055077145,0.25132972451147,0.935211779067439
"110",4,1.24387143319784,0.202837266216902,0.894641316318735
"111",0,1.42946600259757,0.323792613904878,1.00998366842535
"112",1,1.44311012242814,0.406966846461263,1.06912813445011
"113",2,1.42504294235856,0.255762766829628,1.04481617970044
"114",3,1.33408837629552,0.30609458911978,0.989576679945886
"115",4,1.46089862389936,0.40218848707017,1.0720110150951
"116",0,1.43182745170263,0.158341026938752,1.0310619582439
"117",1,1.72848183208773,0.218688941373203,1.14895831727995
"118",2,1.68771540789326,0.17216417146332,1.15251827531694
"119",3,1.41620916345908,0.18916716204485,1.02746719200232
"120",4,1.51678664561298,0.134810815423662,1.07413061501794
"121",0,1.35099827016901,0.175835905135985,0.989546936643542
"122",1,1.25219533382424,0.176223393755723,0.917054501960923
"123",2,1.22529059050029,0.139310508018102,0.919601227585473
"124",3,1.38350035899968,0.254810901626214,0.990740449142432
"125",4,1.33336482541819,0.189350799517644,0.964298131828623
